2,5769,2.3398
2,8972,2.3358
2,8857,2.3324
2,7389,2.3324
2,7341,2.3324
2,7142,2.3324
2,6934,2.3324
2,6798,2.3324
2,6667,2.3324
2,6659,2.3324
2,6209,2.3324
2,6138,2.3324
2,6008,2.3324
2,5814,2.3324
2,7198,2.3322
2,6873,2.3322
2,5546,2.3322
2,9746,2.3285
2,8300,2.3175
3,8918,3.3451
3,8137,3.2971
3,5289,3.0566
3,9563,2.9519
3,8436,2.8825
3,5105,2.8825
3,7709,2.7905
3,5879,2.7068
3,5508,2.7068
3,5783,2.6232
3,5882,2.5908
3,9870,2.5389
3,9205,2.5389
3,8790,2.5389
3,8173,2.5389
3,7009,2.5389
3,9523,2.5324
3,9743,2.4838
3,7414,2.4781
3,8416,2.4229
3,9532,2.3855
3,9436,2.3855
3,8308,2.3855
3,9099,2.3710
3,8972,2.3710
3,8572,2.3710
3,8338,2.3710
3,8327,2.3710
3,8326,2.3710
3,7759,2.3710
3,7725,2.3710
3,7479,2.3710
3,5948,2.3710
3,5515,2.3710
3,5093,2.3710
3,6787,2.3677
3,6261,2.3677
3,8911,2.3414
3,8619,2.3414
3,5104,2.3414
3,9686,2.2873
3,6108,2.2873
3,5715,2.2873
3,5110,2.2873
3,7186,2.2327
3,6165,2.2327
3,9973,2.2176
3,9891,2.2176
3,9215,2.2176
3,6349,2.2176
3,5799,2.2176
3,9969,2.1194
3,9834,2.1194
3,9389,2.1194
3,9207,2.1194
3,9089,2.1194
3,8871,2.1194
3,8452,2.1194
3,7553,2.1194
3,7552,2.1194
3,7322,2.1194
3,7162,2.1194
3,6839,2.1194
3,6051,2.1194
3,5887,2.1194
3,5771,2.1194
3,8839,2.0585
3,8433,2.0585
3,7643,2.0585
3,7564,2.0585
3,6849,2.0585
3,6531,2.0585
3,9661,1.9515
3,9625,1.9515
3,9480,1.9515
3,9349,1.9515
3,9150,1.9515
3,8793,1.9515
3,8791,1.9515
3,8510,1.9515
3,7975,1.9515
3,7728,1.9515
3,6870,1.9515
3,6823,1.9515
3,6742,1.9515
3,6733,1.9515
3,6556,1.9515
3,6549,1.9515
3,6452,1.9515
3,6244,1.9515
3,6166,1.9515
3,5857,1.9515
3,5775,1.9515
3,5731,1.9515
3,5374,1.9515
3,5245,1.9515
3,9984,1.8131
3,9908,1.8131
3,9829,1.8131
3,8947,1.8131
3,8922,1.8131
3,8919,1.8131
3,8844,1.8131
3,8639,1.8131
3,8605,1.8131
3,8320,1.8131
3,7823,1.8131
3,7503,1.8131
3,5993,1.8131
3,5884,1.8131
3,5498,1.8131
3,5292,1.8131
3,5121,1.8131
3,10006,1.3936
3,9957,1.3936
3,9939,1.3936
3,9918,1.3936
3,9913,1.3936
3,9881,1.3936
3,9876,1.3936
3,9827,1.3936
3,9822,1.3936
3,9718,1.3936
3,9596,1.3936
3,9579,1.3936
3,9402,1.3936
3,9366,1.3936
3,9341,1.3936
3,9336,1.3936
3,9334,1.3936
3,9322,1.3936
3,9261,1.3936
3,9131,1.3936
3,9076,1.3936
3,9059,1.3936
3,9034,1.3936
3,8927,1.3936
3,8857,1.3936
3,8845,1.3936
3,8740,1.3936
3,8566,1.3936
3,8545,1.3936
3,8316,1.3936
3,8270,1.3936
3,8262,1.3936
3,8241,1.3936
3,8234,1.3936
3,8191,1.3936
3,8149,1.3936
3,8038,1.3936
4,9444,8.4143
4,9745,4.5034
4,9445,4.2372
4,10029,4.0693
4,6491,3.5230
4,8032,3.5114
4,7224,3.4247
4,9038,2.6990
4,8929,2.6990
4,7688,2.6990
4,7827,1.3651
4,6675,1.3472
4,9710,1.2954
4,6289,1.2954
4,9746,1.2712
4,5883,1.2712
4,6836,1.2581
4,10019,1.2442
4,9742,1.2442
4,9739,1.2295
4,5783,1.2295
4,10017,1.2139
4,8414,1.1972
4,5882,1.1972
4,5865,1.1972
4,5118,1.1972
4,8315,1.1792
4,6209,1.1792
4,8988,1.1598
4,9563,1.1388
4,9523,1.1388
4,8318,1.1388
4,6288,1.1388
4,6286,1.1388
4,5268,1.1388
4,7620,1.1157
4,7229,1.1157
4,7046,1.1157
4,6054,1.1157
4,9744,1.0901
4,9743,1.0901
4,9278,1.0901
4,8562,1.0901
4,8300,1.0901
4,8298,1.0901
4,7435,1.0901
4,6382,1.0901
4,6334,1.0901
4,6292,1.0901
4,5269,1.0901
4,5249,1.0901
4,5117,1.0901
4,10034,1.0616
4,8820,1.0616
4,8438,1.0616
4,8312,1.0616
4,8065,1.0616
4,7222,1.0616
4,6294,1.0616
4,6213,1.0616
4,5393,1.0616
4,10018,1.0293
4,9863,1.0293
4,9838,1.0293
4,9435,1.0293
4,8867,1.0293
4,8824,1.0293
4,8794,1.0293
4,8416,1.0293
4,8303,1.0293
4,7453,1.0293
4,7225,1.0293
4,6575,1.0293
4,5880,1.0293
4,5878,1.0293
4,5612,1.0293
4,5089,1.0293
4,9677,0.9919
4,9551,0.9919
4,9543,0.9919
4,9532,0.9919
4,9436,0.9919
4,8959,0.9919
4,8847,0.9919
4,8308,0.9919
4,7939,0.9919
4,7821,0.9919
4,7791,0.9919
4,7538,0.9919
4,7518,0.9919
4,7517,0.9919
4,7487,0.9919
4,7347,0.9919
4,7335,0.9919
4,7150,0.9919
4,7035,0.9919
4,6915,0.9919
4,6873,0.9919
4,6723,0.9919
4,6396,0.9919
4,6385,0.9919
4,6287,0.9919
4,6219,0.9919
4,6210,0.9919
4,5877,0.9919
4,5805,0.9919
4,5781,0.9919
4,5746,0.9919
4,5652,0.9919
4,5336,0.9919
4,5212,0.9919
4,5102,0.9919
4,5101,0.9919
4,5030,0.9919
4,9687,0.9477
4,9606,0.9477
4,9560,0.9477
4,9524,0.9477
4,9474,0.9477
4,9346,0.9477
4,8957,0.9477
4,8911,0.9477
4,8859,0.9477
4,8817,0.9477
4,8798,0.9477
4,8784,0.9477
4,8619,0.9477
4,8519,0.9477
4,8453,0.9477
4,8446,0.9477
4,8427,0.9477
4,8306,0.9477
4,8305,0.9477
4,8304,0.9477
4,8257,0.9477
4,8211,0.9477
4,7583,0.9477
4,7579,0.9477
4,7495,0.9477
4,7349,0.9477
4,7289,0.9477
4,7221,0.9477
4,7179,0.9477
4,7077,0.9477
4,6913,0.9477
4,6838,0.9477
4,6714,0.9477
4,6668,0.9477
4,6638,0.9477
4,6599,0.9477
5,8778,8.0355
5,8939,7.1984
5,6078,6.6237
5,8855,6.4324
5,6422,6.4324
5,7207,6.0381
5,8646,5.7155
5,6669,5.7016
5,8282,5.3073
5,9229,5.1050
5,7179,4.6300
5,9625,4.3742
5,5267,4.3609
5,8309,4.2804
5,5070,4.2440
5,7469,4.0595
5,8809,4.0367
5,10026,3.9578
5,8796,3.9131
5,6879,3.9131
5,6096,3.9131
5,10021,3.8608
5,8808,3.8480
5,5108,3.7756
5,9124,3.7622
5,8810,3.6566
5,6485,3.6566
5,8443,3.6301
5,7612,3.6301
5,6759,3.6291
5,6548,3.6291
5,9686,3.5562
5,7123,3.5177
5,8859,3.4531
5,7289,3.4263
5,8817,3.4223
5,8434,3.3869
5,7046,3.3576
5,10038,3.3473
5,6692,3.3369
5,9512,3.3287
5,7694,3.2792
5,10032,3.2493
5,5246,3.1565
5,7526,3.1145
5,9081,3.0992
5,8774,3.0983
5,8222,3.0983
5,7917,3.0983
5,8858,3.0643
5,5280,3.0643
5,9093,3.0485
5,8818,3.0485
5,6360,3.0393
5,7873,3.0258
5,5646,2.9997
5,8211,2.9323
5,9136,2.9258
5,9116,2.9189
5,5878,2.9189
5,9722,2.9110
5,8824,2.9110
5,5393,2.9110
5,9743,2.8975
5,9015,2.8862
5,7525,2.8862
5,6880,2.8862
5,6878,2.8862
5,5276,2.8862
5,5032,2.8862
5,6217,2.8714
5,8801,2.8676
5,6283,2.8676
5,7725,2.8475
5,9051,2.8340
5,8613,2.8340
5,8604,2.8340
5,6165,2.8340
5,7335,2.8162
5,6901,2.7892
5,8117,2.7488
5,5104,2.7488
5,9879,2.7235
5,8365,2.7235
5,6437,2.7235
5,8584,2.6906
5,6430,2.6906
5,6176,2.6906
5,5395,2.6906
5,9683,2.6098
5,8820,2.6098
5,6988,2.6098
5,5829,2.6098
5,9718,2.6033
5,9484,2.6033
5,9236,2.6033
5,8807,2.6033
5,8802,2.6033
5,8534,2.6033
5,8150,2.6033
5,7513,2.6033
5,7326,2.6033
5,7324,2.6033
5,6752,2.6033
5,9057,2.6022
5,8248,2.6022
5,9038,2.5884
5,8453,2.5884
5,6738,2.5884
5,8641,2.5585
5,7701,2.5585
5,7673,2.5585
5,7341,2.5585
5,6893,2.5585
5,6554,2.5585
5,6420,2.5585
5,6361,2.5585
5,6245,2.5585
5,5362,2.4538
5,9745,2.4262
5,9528,2.4262
5,8870,2.4262
5,7715,2.4262
5,7171,2.4262
5,6424,2.4262
5,6214,2.4262
5,5607,2.4262
5,6219,2.4211
5,5305,2.4211
5,9895,2.4076
5,9726,2.4076
5,8450,2.4076
5,8404,2.4076
5,6960,2.4076
5,6089,2.4076
5,5874,2.4076
5,5780,2.4076
5,5303,2.4076
5,10035,2.3814
5,9885,2.3814
5,9788,2.3814
5,9777,2.3814
5,9738,2.3814
5,9540,2.3814
5,9049,2.3814
5,8976,2.3814
5,8957,2.3814
5,8700,2.3814
5,8438,2.3814
5,8411,2.3814
6,6382,5.3063
6,5727,4.6024
6,7223,4.1566
6,5726,3.8193
6,5477,3.8193
6,9736,2.6990
6,9541,2.6990
6,8261,2.6990
6,8120,2.6990
6,7503,2.6990
6,7047,2.2407
6,7424,2.1894
6,6736,2.1894
6,5305,2.1894
6,8433,2.0671
6,7487,2.0671
6,8844,1.9921
6,8593,1.9921
6,7737,1.9921
6,7224,1.9921
6,6866,1.9921
6,5950,1.9921
6,9339,1.9034
6,8956,1.9034
6,8470,1.9034
6,8241,1.9034
6,5606,1.9034
6,9870,1.7948
6,9537,1.7948
6,9260,1.7948
6,7229,1.7948
6,6761,1.7948
6,6689,1.7948
6,6605,1.7948
6,6353,1.7948
6,9634,1.6549
6,9111,1.6549
6,8211,1.6549
6,8116,1.6549
6,8057,1.6549
6,7592,1.6549
6,7527,1.6549
6,7425,1.6549
6,7108,1.6549
6,7063,1.6549
6,7055,1.6549
6,6839,1.6549
6,6181,1.6549
6,5829,1.6549
6,5712,1.6549
6,5620,1.6549
6,5326,1.6549
6,5094,1.6549
6,5036,1.6549
6,9989,1.4576
6,9526,1.4576
6,9143,1.4576
6,9113,1.4576
6,9077,1.4576
6,9058,1.4576
6,9057,1.4576
6,9042,1.4576
6,8955,1.4576
6,8889,1.4576
6,8789,1.4576
6,8317,1.4576
6,8260,1.4576
6,8258,1.4576
6,8117,1.4576
6,8072,1.4576
6,8024,1.4576
6,8018,1.4576
6,7877,1.4576
6,7872,1.4576
6,7784,1.4576
6,7670,1.4576
6,7605,1.4576
6,7061,1.4576
6,6910,1.4576
6,6907,1.4576
6,6837,1.4576
6,6774,1.4576
6,6688,1.4576
6,6634,1.4576
6,6459,1.4576
6,6435,1.4576
6,6387,1.4576
6,6285,1.4576
6,5989,1.4576
6,5954,1.4576
6,5928,1.4576
6,5877,1.4576
6,5874,1.4576
6,5865,1.4576
6,5766,1.4576
6,5716,1.4576
6,5609,1.4576
6,5490,1.4576
6,5219,1.4576
6,5185,1.4576
6,10030,1.1203
6,10028,1.1203
6,10023,1.1203
6,10011,1.1203
6,10005,1.1203
6,9973,1.1203
6,9944,1.1203
6,9920,1.1203
6,9905,1.1203
6,9904,1.1203
6,9897,1.1203
6,9894,1.1203
6,9893,1.1203
6,9880,1.1203
6,9849,1.1203
6,9828,1.1203
6,9815,1.1203
6,9806,1.1203
6,9769,1.1203
6,9729,1.1203
6,9722,1.1203
6,9715,1.1203
6,9688,1.1203
6,9681,1.1203
6,9639,1.1203
6,9616,1.1203
6,9607,1.1203
6,9569,1.1203
6,9563,1.1203
6,9548,1.1203
6,9546,1.1203
6,9538,1.1203
6,9532,1.1203
6,9477,1.1203
6,9460,1.1203
6,9437,1.1203
6,9420,1.1203
6,9413,1.1203
6,9405,1.1203
6,9389,1.1203
6,9385,1.1203
6,9361,1.1203
6,9345,1.1203
6,9311,1.1203
6,9241,1.1203
6,9227,1.1203
6,9222,1.1203
6,9214,1.1203
6,9205,1.1203
6,9202,1.1203
7,5378,8.9970
7,8971,8.9381
7,8573,8.8910
7,9391,8.7008
7,9662,8.4012
7,7746,8.3427
7,5000,8.3111
7,9150,8.0222
7,5995,8.0222
7,8340,7.7444
7,7603,7.6767
7,5562,7.5631
7,6780,7.5088
7,6378,7.4091
7,9871,7.3845
7,7011,7.2657
7,7748,7.1936
7,7825,7.1848
7,5793,7.0978
7,8082,6.9397
7,5505,6.7962
7,8091,6.6391
7,6557,6.6076
7,7610,6.4283
7,9099,6.0468
7,7033,6.0398
7,9082,5.9265
7,6474,5.5934
7,7113,5.2256
7,5489,4.7175
7,9250,4.6575
7,9024,4.6575
7,8659,4.6575
7,8426,4.6575
7,8164,4.6575
7,7930,4.6575
7,7661,4.6575
7,7342,4.6575
7,7111,4.6575
7,6895,4.6575
7,6648,4.6575
7,6417,4.6575
7,6097,4.6575
7,5871,4.6575
7,5630,4.6575
7,5439,4.6575
7,5092,4.6575
7,7726,4.6331
7,9937,4.4124
7,9864,4.4124
7,9516,4.4124
7,8972,4.3765
7,8452,4.2491
7,5101,4.1963
7,9677,4.1531
7,9661,4.0898
7,7669,3.9785
7,5515,3.9461
7,7939,3.8761
7,8177,3.8568
7,6778,3.8371
7,9049,3.8295
7,5123,3.8225
7,8572,3.7723
7,9741,3.7703
7,5889,3.7534
7,7349,3.7225
7,6556,3.7178
7,6919,3.7178
7,5157,3.7170
7,6668,3.7101
7,7599,3.7020
7,7553,3.6889
7,5299,3.6889
7,9543,3.6232
7,9540,3.6192
7,6148,3.5996
7,6491,3.5988
7,9817,3.5983
7,7580,3.5983
7,5269,3.5440
7,9263,3.5210
7,6104,3.5199
7,5715,3.5127
7,5638,3.5005
7,8662,3.4516
7,7117,3.4516
7,6297,3.4216
7,6672,3.4182
7,8308,3.3860
7,6385,3.3658
7,6443,3.3433
7,5766,3.3403
7,5375,3.3326
7,9261,3.2616
7,5639,3.2557
7,9688,3.2534
7,5074,3.2521
7,9081,3.2185
7,6917,3.2144
7,8346,3.1979
7,8847,3.1976
7,7756,3.1970
7,5993,3.0955
7,9092,3.0751
7,5583,3.0418
7,5564,3.0225
7,9438,3.0117
7,9943,3.0107
7,8554,3.0107
7,6906,3.0107
7,6382,2.9739
7,6836,2.9703
7,7350,2.9318
7,9100,2.8842
7,8454,2.8842
7,9551,2.8756
7,7497,2.8546
7,5884,2.8393
7,7289,2.8315
7,9311,2.7855
7,7873,2.7855
7,5245,2.7855
7,9555,2.7825
7,9553,2.7825
7,5476,2.7818
7,9124,2.7774
7,7592,2.7774
7,6468,2.7748
7,6300,2.7715
7,8299,2.7635
7,7943,2.7635
7,6381,2.7635
7,7777,2.7430
7,8824,2.7428
7,9749,2.7077
7,6106,2.7002
7,6296,2.6959
7,6289,2.6869
7,7495,2.6599
7,5393,2.6415
7,9896,2.6391
7,6886,2.6391
7,5913,2.6118
7,9539,2.6095
7,9154,2.6095
7,8604,2.6095
7,6197,2.6095
7,5506,2.6095
7,9276,2.5942
8,9684,5.0743
8,9090,4.4829
8,9652,4.3478
8,9574,4.3268
8,9281,4.2160
8,9891,4.0384
8,7844,4.0021
8,6171,4.0011
8,9198,3.9796
8,8446,3.9646
8,5690,3.8694
8,6850,3.8448
8,9591,3.8105
8,9584,3.8105
8,9616,3.7642
8,9665,3.7352
8,5493,3.6808
8,6567,3.6772
8,6915,3.6539
8,7853,3.6375
8,5023,3.6375
8,7732,3.6234
8,8871,3.5779
8,8124,3.5058
8,6602,3.4850
8,7353,3.4470
8,8564,3.3441
8,8419,3.3176
8,7735,3.2894
8,7730,3.2745
8,9069,3.2184
8,8179,3.2013
8,7745,3.2000
8,9625,3.1213
8,9394,3.1213
8,9156,3.1213
8,9961,3.1156
8,5936,3.1156
8,5014,3.0769
8,7811,3.0696
8,6675,3.0696
8,7980,3.0168
8,7553,2.9637
8,6473,2.9541
8,8270,2.9316
8,7771,2.9316
8,8375,2.8927
8,5660,2.8927
8,9530,2.8756
8,5368,2.8756
8,7925,2.8577
8,8170,2.8328
8,6927,2.8296
8,5019,2.8210
8,6470,2.8136
8,7821,2.8013
8,6182,2.7625
8,9572,2.7439
8,6894,2.7439
8,10034,2.7247
8,6848,2.7022
8,6640,2.6850
8,9478,2.6532
8,6050,2.6488
8,7879,2.6322
8,9595,2.6284
8,7183,2.6284
8,5687,2.6284
8,7909,2.6059
8,8922,2.6002
8,7598,2.6002
8,6381,2.6002
8,5169,2.6002
8,9860,2.5895
8,9487,2.5895
8,9371,2.5895
8,9247,2.5895
8,6907,2.5895
8,6484,2.5895
8,9192,2.5719
8,7965,2.5719
8,5776,2.5719
8,5825,2.5710
8,7151,2.5332
8,6964,2.5332
8,8741,2.5320
8,9853,2.4981
8,9499,2.4981
8,8326,2.4981
8,7142,2.4981
8,9076,2.4953
8,6601,2.4953
8,6308,2.4953
8,5506,2.4878
8,8370,2.4368
8,6342,2.4368
8,7532,2.4238
8,6967,2.4238
8,5101,2.4238
8,8684,2.4029
8,7396,2.4029
8,7206,2.4029
8,5807,2.4029
8,6006,2.3990
8,6849,2.3765
8,6471,2.3765
8,6300,2.3765
8,5698,2.3765
8,5350,2.3765
8,9315,2.3602
8,8716,2.3602
8,8193,2.3602
8,7230,2.3602
8,6971,2.3602
8,5954,2.3602
8,5697,2.3602
8,9071,2.3593
8,8740,2.3593
8,8545,2.3593
8,8187,2.3593
8,7715,2.3593
8,6780,2.3593
8,6410,2.3593
8,5625,2.3593
8,5464,2.3593
8,5229,2.3593
8,5095,2.3593
8,9079,2.3027
8,8856,2.3027
8,8860,2.2714
8,7872,2.2714
8,5495,2.2714
8,9589,2.2687
8,9484,2.2687
8,9327,2.2687
8,8276,2.2687
8,7623,2.2687
8,6578,2.2687
8,6521,2.2687
8,5569,2.2687
8,9582,2.2075
8,9078,2.2075
8,7964,2.2075
8,7953,2.2075
8,7335,2.2075
8,6310,2.2075
8,5957,2.2075
8,5672,2.2075
8,5663,2.2075
8,9323,2.1696
9,6925,7.8241
9,7123,5.9379
9,5884,5.6262
9,5995,5.5899
9,6496,5.4188
9,8344,5.4024
9,5644,5.0781
9,9647,5.0714
9,8186,5.0375
9,5000,4.7213
9,7686,4.5870
9,7704,4.5587
9,7946,4.5182
9,7825,4.4279
9,9072,4.3923
9,8514,4.3688
9,7961,4.3574
9,7687,4.3514
9,9666,4.3498
9,7357,4.3193
9,5121,4.3190
9,6923,4.2437
9,7690,4.1983
9,7729,4.1369
9,7688,4.1313
9,5138,4.1313
9,9104,4.0884
9,10019,4.0786
9,6181,4.0049
9,7758,3.9810
9,6709,3.9722
9,8446,3.9308
9,9388,3.9245
9,5218,3.8969
9,8972,3.8965
9,8338,3.8965
9,6455,3.8960
9,6777,3.8659
9,8925,3.8021
9,6631,3.7904
9,7116,3.7730
9,7689,3.7674
9,9243,3.7450
9,8245,3.7378
9,5516,3.7268
9,6263,3.6957
9,8989,3.6789
9,6948,3.6702
9,9369,3.6556
9,7759,3.6556
9,7009,3.6556
9,8604,3.5948
9,9921,3.5828
9,6930,3.5724
9,8323,3.5447
9,8340,3.5416
9,9749,3.5018
9,7966,3.5018
9,7121,3.4827
9,8326,3.4519
9,6602,3.4517
9,9081,3.4427
9,5638,3.4427
9,7579,3.4382
9,6780,3.3873
9,6149,3.3872
9,7129,3.3845
9,8667,3.3818
9,5999,3.3818
9,8082,3.3766
9,9633,3.3763
9,9567,3.3595
9,5562,3.3462
9,9564,3.3327
9,8099,3.3327
9,7359,3.3318
9,9776,3.3197
9,8800,3.3197
9,8172,3.3197
9,6007,3.3197
9,6556,3.2917
9,7603,3.2700
9,7599,3.2698
9,5642,3.2253
9,9772,3.2155
9,7016,3.2051
9,6467,3.1995
9,5564,3.1943
9,5796,3.1774
9,8957,3.1701
9,7605,3.1701
9,9941,3.1681
9,8173,3.1681
9,9016,3.1632
9,5993,3.1496
9,9435,3.1459
9,6683,3.1296
9,5805,3.1296
9,5561,3.1242
9,5222,3.1242
9,7551,3.1189
9,6215,3.1189
9,5369,3.1178
9,9661,3.0788
9,9179,3.0788
9,6917,3.0788
9,5890,3.0788
9,5813,3.0788
9,5489,3.0788
9,8002,3.0645
9,5793,3.0623
9,8573,3.0531
9,5968,3.0529
9,7170,3.0434
9,6915,3.0434
9,5505,3.0432
9,9589,3.0231
9,9662,3.0211
9,8554,3.0176
9,8458,3.0124
9,6115,3.0124
9,9391,3.0041
9,7448,2.9955
9,7598,2.9948
9,9616,2.9675
9,7354,2.9675
9,6123,2.9675
9,6114,2.9645
9,5350,2.9562
9,9154,2.9475
9,6423,2.9475
9,8184,2.9428
9,7610,2.9369
9,5370,2.9367
9,9706,2.9282
9,8440,2.9059
9,8185,2.9059
9,7533,2.9059
9,6563,2.9057
9,9275,2.9018
9,6378,2.8891
9,7415,2.8613
9,5565,2.8613
9,9760,2.8526
9,9525,2.8410
9,8377,2.8410
9,7847,2.8410
9,5900,2.8390
9,5567,2.8356
9,9278,2.8305
10,5610,9.1298
10,7346,8.5588
10,5053,8.3952
10,6387,8.2701
10,6039,8.0771
10,7306,7.8252
10,6247,7.7634
10,6892,7.3273
10,6533,7.2128
10,6049,6.7790
10,6632,6.6695
10,8535,5.0836
10,8866,4.9590
10,8839,4.2374
10,8840,4.2161
10,7079,4.0102
10,9284,3.8971
10,8628,3.8435
10,8850,3.8109
10,7499,3.7116
10,5716,3.7116
10,7181,3.6363
10,8127,3.5531
10,5175,3.5531
10,7009,3.5461
10,5413,3.5461
10,8362,3.5420
10,6375,3.4601
10,7715,3.3498
10,5354,3.3498
10,5257,3.3498
10,6825,3.2737
10,5730,3.2737
10,9615,3.2330
10,9053,3.1428
10,8566,3.0397
10,9260,3.0040
10,6846,3.0040
10,9334,2.9128
10,8520,2.9128
10,8829,2.7700
10,5445,2.7700
10,6993,2.7235
10,8044,2.6856
10,6828,2.6856
10,9181,2.6798
10,6601,2.6798
10,9685,2.5954
10,9320,2.5954
10,9048,2.5954
